Time,Y,
0.02123,7.242181453,6.435830788
0.02124,4.192258597,7.839939434
0.02125,-3.28298E-13,2.494769938
0.02126,-4.192258597,-8.137293012
0.02127,-7.242181453,-13.21928129
0.02128,-8.436528108,-18.71789889
0.02129,-7.756463002,-10.29869974
0.0213,-5.877852523,-2.556419854
0.02131,-3.906544798,-1.872130831
0.02132,-2.949849846,-0.654951362
0.02133,-3.687996674,1.408205656
0.02134,-6.109344263,-3.676346099
0.02135,-9.510565163,-8.180707012
0.02136,-12.76179877,-12.81711207
0.02137,-14.73554987,-19.94963959
0.02138,-14.73554987,-19.91319901
0.02139,-12.76179877,-17.67025108
0.0214,-9.510565163,-12.19264171
0.02141,-6.109344263,-3.663056347
0.02142,-3.687996674,-2.180876499
0.02143,-2.949849846,-7.156485757
0.02144,-3.906544798,-7.428890929
0.02145,-5.877852523,0.367069212
0.02146,-7.756463002,-1.164059292
0.02147,-8.436528108,-7.180532579
0.02148,-7.242181453,-10.38795788
0.02149,-4.192258597,-5.372809363
0.0215,-1.18589E-12,-13.7133004
0.02151,4.192258597,11.99707357
0.02152,7.242181453,8.720519749
0.02153,8.436528108,9.329221807
0.02154,7.756463002,12.06383543
0.02155,5.877852523,15.74276421
0.02156,3.906544798,0.010819804
0.02157,2.949849846,-3.0629173
0.02158,3.687996674,1.637664652
0.02159,6.109344263,5.795901106
0.0216,9.510565163,15.7124568
0.02161,12.76179877,9.404920703
0.02162,14.73554987,16.538813
0.02163,14.73554987,6.982416419
0.02164,12.76179877,2.756580274
0.02165,9.510565163,4.808033466
0.02166,6.109344263,0.729683095
0.02167,3.687996674,2.199923322
0.02168,2.949849846,7.429490594
0.02169,3.906544798,5.537181344
0.0217,5.877852523,4.28159161
0.02171,7.756463002,8.515407715
0.02172,8.436528108,11.03269313
0.02173,7.242181453,7.582506191
0.02174,4.192258597,10.04467075
0.02175,4.26348E-13,0.291979398
0.02176,-4.192258597,1.416430765
0.02177,-7.242181453,-7.703451446
0.02178,-8.436528108,-3.013364109
0.02179,-7.756463002,-15.07945855
0.0218,-5.877852523,-12.66351083
0.02181,-3.906544798,-8.380159237
0.02182,-2.949849846,4.658257904
0.02183,-3.687996674,-11.49992384
0.02184,-6.109344263,-10.64629081
0.02185,-9.510565163,-8.938377922
0.02186,-12.76179877,-21.78634218
0.02187,-14.73554987,-18.3754502
0.02188,-14.73554987,-12.27146495
0.02189,-12.76179877,-16.7721431
0.0219,-9.510565163,-8.768267856
0.02191,-6.109344263,-8.752260579
0.02192,-3.687996674,-7.683463892
0.02193,-2.949849846,-1.892487772
0.02194,-3.906544798,-5.48176225
0.02195,-5.877852523,-0.034905192
0.02196,-7.756463002,-5.693526829
0.02197,-8.436528108,-17.6590138
0.02198,-7.242181453,-13.86960537
0.02199,-4.192258597,0.067646576
0.022,-1.37211E-12,8.053006554
0.02201,4.192258597,-2.235591757
0.02202,7.242181453,5.493132703
0.02203,8.436528108,10.45808793
0.02204,7.756463002,12.17233701
0.02205,5.877852523,0.354680747
0.02206,3.906544798,3.776513938
0.02207,2.949849846,-2.032295297
0.02208,3.687996674,15.36739895
0.02209,6.109344263,5.343324582
0.0221,9.510565163,15.28362091
0.02211,12.76179877,11.82227219
0.02212,14.73554987,12.28914545
0.02213,14.73554987,18.52660565
0.02214,12.76179877,17.49308697
0.02215,9.510565163,8.999515646
0.02216,6.109344263,10.12791373
0.02217,3.687996674,2.004679325
0.02218,2.949849846,7.071022409
0.02219,3.906544798,3.215614975
0.0222,5.877852523,8.076180296
0.02221,7.756463002,9.744208312
0.02222,8.436528108,17.29904358
0.02223,7.242181453,4.115337412
0.02224,4.192258597,3.612155354
0.02225,1.18099E-12,-11.57587371
0.02226,-4.192258597,-1.086936628
0.02227,-7.242181453,-4.66960587
0.02228,-8.436528108,-5.230114023
0.02229,-7.756463002,-8.819575691
0.0223,-5.877852523,-9.104965466
0.02231,-3.906544798,-3.080949734
0.02232,-2.949849846,-16.2910955
0.02233,-3.687996674,1.355846329
0.02234,-6.109344263,-1.0975284
0.02235,-9.510565163,-16.17236098
0.02236,-12.76179877,-18.54842462
0.02237,-14.73554987,-17.27253736
0.02238,-14.73554987,-15.37678027
0.02239,-12.76179877,-13.52012866
0.0224,-9.510565163,-12.73743815
0.02241,-6.109344263,-13.56633559
0.02242,-3.687996674,-16.70150267
0.02243,-2.949849846,-0.029841938
0.02244,-3.906544798,-4.207166523
0.02245,-5.877852523,-14.01274568
0.02246,-7.756463002,-6.147916943
0.02247,-8.436528108,-6.099943927
0.02248,-7.242181453,-4.765739014
0.02249,-4.192258597,-3.044067192
0.0225,-9.89883E-13,14.03438544
0.02251,4.192258597,9.120563421
0.02252,7.242181453,8.651441386
0.02253,8.436528108,8.436577937
0.02254,7.756463002,8.482886252
0.02255,5.877852523,10.05774319
0.02256,3.906544798,6.42889923
0.02257,2.949849846,4.375982986
0.02258,3.687996674,1.66312597
0.02259,6.109344263,1.389663521
0.0226,9.510565163,12.62282025
0.02261,12.76179877,13.52155026
0.02262,14.73554987,11.74247127
0.02263,14.73554987,15.30780643
0.02264,12.76179877,9.371686904
0.02265,9.510565163,8.168886957
0.02266,6.109344263,2.833909235
0.02267,3.687996674,2.381363655
0.02268,2.949849846,-0.5628944
0.02269,3.906544798,-2.633629874
0.0227,5.877852523,4.069413369
0.02271,7.756463002,9.918126498
0.02272,8.436528108,3.364845067
0.02273,7.242181453,1.044170135
0.02274,4.192258597,1.994371271
0.02275,2.30338E-13,7.718804227
0.02276,-4.192258597,0.87551827
0.02277,-7.242181453,-2.259415647
0.02278,-8.436528108,-12.04446754
0.02279,-7.756463002,-5.007439937
0.0228,-5.877852523,-4.707737603
0.02281,-3.906544798,-7.439391191
0.02282,-2.949849846,2.333182601
0.02283,-3.687996674,-10.080753
0.02284,-6.109344263,2.966112413
0.02285,-9.510565163,-15.09308141
0.02286,-12.76179877,-7.234510147
0.02287,-14.73554987,-9.404255141
0.02288,-14.73554987,-17.472628
0.02289,-12.76179877,-15.19323484
0.0229,-9.510565163,-5.332459086
0.02291,-6.109344263,-10.14463976
0.02292,-3.687996674,-5.92367208
0.02293,-2.949849846,0.782439404
0.02294,-3.906544798,-1.275855798
0.02295,-5.877852523,-7.161915972
0.02296,-7.756463002,-16.30043011
0.02297,-8.436528108,-10.31435929
0.02298,-7.242181453,-5.147264635
0.02299,-4.192258597,-7.530666938
0.023,-3.92264E-14,-2.65669084
0.02301,4.192258597,0.892873595
0.02302,7.242181453,6.634049266
0.02303,8.436528108,1.158310438
0.02304,7.756463002,9.712708838
0.02305,5.877852523,-1.984967595
0.02306,3.906544798,3.210283978
0.02307,2.949849846,8.557642332
0.02308,3.687996674,6.598615146
0.02309,6.109344263,4.18611989
0.0231,9.510565163,1.959195933
0.02311,12.76179877,17.00531399
0.02312,14.73554987,14.83103288
0.02313,14.73554987,8.797122432
0.02314,12.76179877,4.888326222
0.02315,9.510565163,14.3698488
0.02316,6.109344263,1.634964133
0.02317,3.687996674,4.081109557
0.02318,2.949849846,0.693296796
0.02319,3.906544798,-1.32778412
0.0232,5.877852523,0.008288379
0.02321,7.756463002,4.958533524
0.02322,8.436528108,17.08146986
0.02323,7.242181453,4.04564817
0.02324,4.192258597,-1.582021912
0.02325,9.84984E-13,0.577073034
0.02326,-4.192258597,-0.199564215
0.02327,-7.242181453,-7.133209037
0.02328,-8.436528108,-17.89374689
0.02329,-7.756463002,-9.301402864
0.0233,-5.877852523,-10.75711714
0.02331,-3.906544798,-8.462430009
0.02332,-2.949849846,-1.166589166
0.02333,-3.687996674,4.986031895
0.02334,-6.109344263,-9.727864706
0.02335,-9.510565163,-8.158502687
0.02336,-12.76179877,-21.62703639
0.02337,-14.73554987,-8.689744992
0.02338,-14.73554987,-7.821168823
0.02339,-12.76179877,-15.55156419
0.0234,-9.510565163,-8.232497918
0.02341,-6.109344263,-6.996112406
0.02342,-3.687996674,2.051118947
0.02343,-2.949849846,-2.519500576
0.02344,-3.906544798,0.259186998
0.02345,-5.877852523,-5.386323859
0.02346,-7.756463002,-5.673271321
0.02347,-8.436528108,-4.88767627
0.02348,-7.242181453,-5.065529302
0.02349,-4.192258597,0.472585449
0.0235,-7.93872E-13,-2.951411372
0.02351,4.192258597,5.247917121
0.02352,7.242181453,9.039281154
0.02353,8.436528108,8.676659869
0.02354,7.756463002,10.1035883
0.02355,5.877852523,2.099866842
0.02356,3.906544798,-7.166696409
0.02357,2.949849846,0.476489584
0.02358,3.687996674,15.17487758
0.02359,6.109344263,13.12967449
0.0236,9.510565163,9.549497637
0.02361,12.76179877,14.28739671
0.02362,14.73554987,8.366984375
0.02363,14.73554987,14.60755937
0.02364,12.76179877,12.79296334
0.02365,9.510565163,10.44939532
0.02366,6.109344263,10.34809239
0.02367,3.687996674,5.946695288
0.02368,2.949849846,-1.385590932
0.02369,3.906544798,5.195903841
0.0237,5.877852523,4.429162405
0.02371,7.756463002,12.07828431
0.02372,8.436528108,18.05871181
0.02373,7.242181453,6.261423666
0.02374,4.192258597,4.629406683
0.02375,3.43269E-14,4.553711696
0.02376,-4.192258597,2.504311529
0.02377,-7.242181453,-4.306299235
0.02378,-8.436528108,-2.385168352
0.02379,-7.756463002,-11.21378746
0.0238,-5.877852523,0.259047352
0.02381,-3.906544798,1.861833892
0.02382,-2.949849846,-6.061749621
0.02383,-3.687996674,-7.694277658
0.02384,-6.109344263,-15.02296972
0.02385,-9.510565163,-14.41598492
0.02386,-12.76179877,-13.36541548
0.02387,-14.73554987,-20.72263679
0.02388,-14.73554987,-18.49872443
0.02389,-12.76179877,-12.69317192
0.0239,-9.510565163,-4.966610205
0.02391,-6.109344263,-9.402805396
0.02392,-3.687996674,-6.508234283
0.02393,-2.949849846,3.540998805
0.02394,-3.906544798,-9.720303364
0.02395,-5.877852523,-5.351269033
0.02396,-7.756463002,-4.547179146
0.02397,-8.436528108,-8.994375199
0.02398,-7.242181453,-6.873057442
0.02399,-4.192258597,-8.931677538
0.024,1.56784E-13,2.541932
0.02401,4.192258597,3.673294405
0.02402,7.242181453,8.552540019
0.02403,8.436528108,10.63084208
0.02404,7.756463002,5.837428699
0.02405,5.877852523,1.961225255
0.02406,3.906544798,6.837978066
0.02407,2.949849846,14.02174103
0.02408,3.687996674,6.053366081
0.02409,6.109344263,1.927227418
0.0241,9.510565163,13.75818242
0.02411,12.76179877,11.00275531
0.02412,14.73554987,8.028276315
0.02413,14.73554987,19.79473015
0.02414,12.76179877,11.36345111
0.02415,9.510565163,15.15308149
0.02416,6.109344263,4.40457769
0.02417,3.687996674,-6.041353267
0.02418,2.949849846,5.876269776
0.02419,3.906544798,7.959592121
0.0242,5.877852523,7.049888794
0.02421,7.756463002,4.324508957
0.02422,8.436528108,5.974459866
0.02423,7.242181453,5.47473019
0.02424,4.192258597,5.423462504
0.02425,-3.47896E-13,4.382451278
0.02426,-4.192258597,-1.457382299
0.02427,-7.242181453,-3.149143433
0.02428,-8.436528108,-11.35095232
0.02429,-7.756463002,-10.90890657
0.0243,-5.877852523,-16.75518274
0.02431,-3.906544798,-3.945606532
0.02432,-2.949849846,0.602150616
0.02433,-3.687996674,-10.73543824
0.02434,-6.109344263,-8.015524388
0.02435,-9.510565163,-8.365179349
0.02436,-12.76179877,-5.276920867
0.02437,-14.73554987,-7.167948339
0.02438,-14.73554987,-12.08044146
0.02439,-12.76179877,-10.45275243
0.0244,-9.510565163,-7.192911982
0.02441,-6.109344263,0.158852463
0.02442,-3.687996674,-1.879138118
0.02443,-2.949849846,-0.930358577
0.02444,-3.906544798,-11.9907677
0.02445,-5.877852523,-11.35922881
0.02446,-7.756463002,-13.62908339
0.02447,-8.436528108,0.05258586
0.02448,-7.242181453,-4.759996419
0.02449,-4.192258597,-7.662278916
0.0245,-5.97862E-13,0.698747743
0.02451,4.192258597,4.900866721
0.02452,7.242181453,2.14262164
0.02453,8.436528108,2.564912781
0.02454,7.756463002,17.57460486
0.02455,5.877852523,6.127401416
0.02456,3.906544798,2.823349375
0.02457,2.949849846,-3.788355031
0.02458,3.687996674,-4.597520693
0.02459,6.109344263,1.738506704
0.0246,9.510565163,11.84721295
0.02461,12.76179877,5.357834563
0.02462,14.73554987,10.23921232
0.02463,14.73554987,11.50122842
0.02464,12.76179877,9.041612871
0.02465,9.510565163,17.89530076
0.02466,6.109344263,-1.063680115
0.02467,3.687996674,-2.848629422
0.02468,2.949849846,-4.614358468
0.02469,3.906544798,6.984935832
0.0247,5.877852523,0.742692236
0.02471,7.756463002,4.709151226
0.02472,8.436528108,14.55853114
0.02473,7.242181453,9.016298642
0.02474,4.192258597,-0.535955393
0.02475,4.0675E-13,-5.615945126
0.02476,-4.192258597,-6.302100938
0.02477,-7.242181453,-19.01433122
0.02478,-8.436528108,-6.417613662
0.02479,-7.756463002,-11.27260005
0.0248,-5.877852523,1.880031242
0.02481,-3.906544798,-4.200450232
0.02482,-2.949849846,-11.92992414
0.02483,-3.687996674,-5.57654888
0.02484,-6.109344263,-1.152029347
0.02485,-9.510565163,-15.16096609
0.02486,-12.76179877,-14.01569365
0.02487,-14.73554987,-10.27444753
0.02488,-14.73554987,-14.29953892
0.02489,-12.76179877,-10.53010225
0.0249,-9.510565163,-5.101643696
0.02491,-6.109344263,3.527619105
0.02492,-3.687996674,3.520108249
0.02493,-2.949849846,-1.486297699
0.02494,-3.906544798,-4.014999929
0.02495,-5.877852523,-7.662218104
0.02496,-7.756463002,-11.45237566
0.02497,-8.436528108,-2.567057071
0.02498,-7.242181453,-7.226717648
0.02499,-4.192258597,-6.229923006
0.025,3.52795E-13,-7.845699298
0.02501,4.192258597,4.492657925
0.02502,7.242181453,-5.358702273
0.02503,8.436528108,11.86351643
0.02504,7.756463002,7.864385652
0.02505,5.877852523,4.830458198
0.02506,3.906544798,-3.439802403
0.02507,2.949849846,-2.449659612
0.02508,3.687996674,0.816408792
0.02509,6.109344263,10.83059406
0.0251,9.510565163,7.904554134
0.02511,12.76179877,6.64000089
0.02512,14.73554987,22.85342359
0.02513,14.73554987,7.234902107
0.02514,12.76179877,10.23467098
0.02515,9.510565163,12.67794606
0.02516,6.109344263,4.20189177
0.02517,3.687996674,9.248204461
0.02518,2.949849846,-9.242526509
0.02519,3.906544798,1.560419953
0.0252,5.877852523,10.63643671
0.02521,7.756463002,10.1749318
0.02522,8.436528108,13.31345445
0.02523,7.242181453,3.962032037
0.02524,4.192258597,-1.991936957
0.02525,-5.43906E-13,0.124049741
0.02526,-4.192258597,-6.567822878
0.02527,-7.242181453,-18.27745391
0.02528,-8.436528108,-16.66135049
0.02529,-7.756463002,-11.65781912
0.0253,-5.877852523,-2.893983445
0.02531,-3.906544798,-2.797714576
0.02532,-2.949849846,-3.715155849
0.02533,-3.687996674,-3.25407646
0.02534,-6.109344263,-4.38142209
0.02535,-9.510565163,-4.78622429
0.02536,-12.76179877,-11.22729405
0.02537,-14.73554987,-23.58847013
0.02538,-14.73554987,-16.97683674
0.02539,-12.76179877,-14.15038474
0.0254,-9.510565163,1.401483712
0.02541,-6.109344263,2.084699199
0.02542,-3.687996674,-10.57158452
0.02543,-2.949849846,-11.98220714
0.02544,-3.906544798,-0.537319235
0.02545,-5.877852523,-1.962901493
0.02546,-7.756463002,-2.408665218
0.02547,-8.436528108,-7.323283391
0.02548,-7.242181453,6.454260214
0.02549,-4.192258597,-8.244679417
0.0255,-9.70285E-13,3.214347938
0.02551,4.192258597,1.956351326
0.02552,7.242181453,-1.113709043
0.02553,8.436528108,15.08610625
0.02554,7.756463002,6.498659584
0.02555,5.877852523,11.43788516
0.02556,3.906544798,1.57066044
0.02557,2.949849846,9.388601889
0.02558,3.687996674,9.545773733
0.02559,6.109344263,7.262274249
0.0256,9.510565163,16.98656313
0.02561,12.76179877,12.77533501
0.02562,14.73554987,14.19189409
0.02563,14.73554987,11.36871508
0.02564,12.76179877,12.54782733
0.02565,9.510565163,18.16566014
0.02566,6.109344263,6.978239322
0.02567,3.687996674,1.304856072
0.02568,2.949849846,-0.19732777
0.02569,3.906544798,-9.702492508
0.0257,5.877852523,11.9983826
0.02571,7.756463002,6.083608009
0.02572,8.436528108,15.69270713
0.02573,7.242181453,4.569497905
0.02574,4.192258597,6.03202751
0.02575,1.34761E-12,3.455493758
0.02576,-4.192258597,-10.4124151
0.02577,-7.242181453,-10.09634871
0.02578,-8.436528108,-8.647808151
0.02579,-7.756463002,-12.92297483
0.0258,-5.877852523,-5.734717659
0.02581,-3.906544798,-3.221478229
0.02582,-2.949849846,1.645739657
0.02583,-3.687996674,-5.08242951
0.02584,-6.109344263,-5.22754594
0.02585,-9.510565163,-13.78091118
0.02586,-12.76179877,-3.987711824
0.02587,-14.73554987,-10.65626235
0.02588,-14.73554987,-18.50659582
0.02589,-12.76179877,-12.72197499
0.0259,-9.510565163,-7.756087928
0.02591,-6.109344263,-7.420455315
0.02592,-3.687996674,-4.865733
0.02593,-2.949849846,-2.055710532
0.02594,-3.906544798,0.749049304
0.02595,-5.877852523,-10.49593019
0.02596,-7.756463002,-5.95354614
0.02597,-8.436528108,-9.124383974
0.02598,-7.242181453,-9.3742584
0.02599,-4.192258597,-6.511499581
0.026,-1.1565E-12,-1.095617184
0.02601,4.192258597,6.055812078
0.02602,7.242181453,9.54059211
0.02603,8.436528108,5.162516622
0.02604,7.756463002,7.51883217
0.02605,5.877852523,4.209948592
0.02606,3.906544798,2.012711115
0.02607,2.949849846,2.347908746
0.02608,3.687996674,1.846872256
0.02609,6.109344263,8.623807083
0.0261,9.510565163,18.64810149
0.02611,12.76179877,14.13688815
0.02612,14.73554987,9.609529004
0.02613,14.73554987,5.232713767
0.02614,12.76179877,5.920886877
0.02615,9.510565163,11.00472637
0.02616,6.109344263,7.257296192
0.02617,3.687996674,-3.678286076
0.02618,2.949849846,3.653114743
0.02619,3.906544798,-5.783651179
0.0262,5.877852523,10.45263568
0.02621,7.756463002,3.38551541
0.02622,8.436528108,1.119901897
0.02623,7.242181453,7.211217489
0.02624,4.192258597,2.765718593
0.02625,9.65386E-13,0.443764962
0.02626,-4.192258597,-12.44651665
0.02627,-7.242181453,-4.607581442
0.02628,-8.436528108,-2.964808717
0.02629,-7.756463002,-2.858106201
0.0263,-5.877852523,-8.189867902
0.02631,-3.906544798,-0.372940038
0.02632,-2.949849846,-7.463461172
0.02633,-3.687996674,3.665479493
0.02634,-6.109344263,-2.696648661
0.02635,-9.510565163,-11.86759742
0.02636,-12.76179877,-2.536369544
0.02637,-14.73554987,-13.18787112
0.02638,-14.73554987,-7.315022751
0.02639,-12.76179877,-19.90640388
0.0264,-9.510565163,-4.992402418
0.02641,-6.109344263,5.390243597
0.02642,-3.687996674,-1.066675486
0.02643,-2.949849846,4.013736864
0.02644,-3.906544798,-9.515264809
0.02645,-5.877852523,-3.649253323
0.02646,-7.756463002,-9.74402021
0.02647,-8.436528108,-11.55337261
0.02648,-7.242181453,-2.419694934
0.02649,-4.192258597,-6.155618459
0.0265,-7.74274E-13,-10.93862316
0.02651,4.192258597,4.404101175
0.02652,7.242181453,9.883052932
0.02653,8.436528108,4.911803434
0.02654,7.756463002,4.570254735
0.02655,5.877852523,0.745302006
0.02656,3.906544798,2.67062105
0.02657,2.949849846,-1.412336695
0.02658,3.687996674,8.27136621
0.02659,6.109344263,-0.041309808
0.0266,9.510565163,4.429357261
0.02661,12.76179877,15.68626197
0.02662,14.73554987,15.19333004
0.02663,14.73554987,9.600557097
0.02664,12.76179877,14.92160569
0.02665,9.510565163,9.674136262
0.02666,6.109344263,7.983869548
0.02667,3.687996674,5.528619107
0.02668,2.949849846,-1.938986154
0.02669,3.906544798,9.662490008
0.0267,5.877852523,5.947812141
0.02671,7.756463002,19.30658598
0.02672,8.436528108,6.527270163
0.02673,7.242181453,18.90239378
0.02674,4.192258597,4.551430755
0.02675,1.47289E-14,-0.664616721
0.02676,-4.192258597,-9.91655716
0.02677,-7.242181453,-3.925541021
0.02678,-8.436528108,-6.085826723
0.02679,-7.756463002,-7.393117948
0.0268,-5.877852523,-5.150473564
0.02681,-3.906544798,-1.826399034
